,close,interval1,interval2,interval3,interval4,interval5,interval6,interval7,interval8,interval9,interval10,interval11,interval12,interval13,interval14,interval15,interval16,interval17,interval18,interval19,interval20,SMA50,SMA200,trend
31,7022.439941,94.56731813213283,88.28361944378258,83.69516124551532,80.28495670386152,77.71951585470393,75.80812693047115,74.41688336172089,73.41275582631167,72.72373626793038,72.19210945017053,71.83837349801911,71.64758431770574,71.54733240718866,71.53729660263065,71.49674709034186,71.29091581347461,70.9961891289516,70.66434508759411,70.35896014189667,70.15513172869436,,,-1.0
32,6988.959961,63.87583706086644,70.57211738958952,71.19649057442824,70.60578804329363,69.80927396954681,69.10859655108256,68.5960918119231,68.25431076859947,68.08214318987118,67.96830833204538,67.95625952137938,68.05129577795427,68.19100122578558,68.3862579345266,68.52710176893224,68.49288485830128,68.35597519162121,68.16671783288301,67.9867902205197,67.89631089740354,,,-1.0
33,7067.459961,85.67591658024368,82.7461918617086,80.36383215441994,78.28031847896837,76.53026813241995,75.1226130189271,74.0377298243769,73.21821882331481,72.63270224988182,72.16815031825007,71.84760796302105,71.66404195955079,71.5597867371131,71.53593364937767,71.4888381833384,71.29913695604219,71.03053665225143,70.72739170757148,70.44604148584189,70.25419187084643,,,-1.0
34,7020.129883,49.5893164979959,60.21665029375848,63.99101814450997,65.40944473550631,65.91369346478297,66.07418489653813,66.14052994658502,66.19722138810766,66.30025892318247,66.39456174547234,66.53323897266515,66.73494693010095,66.95550492439526,67.21023615969185,67.40916917755962,67.45056058966398,67.39411696390181,67.28289193059244,67.17112475752785,67.13272949416296,,,-1.0
35,6927.379883,18.707317130870322,33.447453010844,41.760692754596164,46.62923470094767,49.700462824227934,51.807615668549865,53.3871471463719,54.645136084951076,55.72229066223673,56.62878320481896,57.44902576069727,58.232052380308,58.95082243968548,59.6384527276862,60.22511277139711,60.635800266554426,60.9225794986414,61.12521741144153,61.293384835620934,61.50940215096231,,,-1.0
36,6931.620117,23.086811808297973,35.416286258308006,42.96838727130008,47.49078654120974,50.3701835415786,52.356291696882614,53.85206672330051,55.04858856341439,56.078249737373554,56.94723521913524,57.73681552049544,58.49396878110753,59.19102305570989,59.85995579164186,60.430755400635505,60.82804088711702,61.10337884204623,61.29614936497564,61.45569297065949,61.663549536948736,,,-1.0
37,7008.200195,73.89176419530415,64.14849029203104,61.96245814570715,61.51563796032422,61.484296489233245,61.57421501176401,61.73054519272352,61.92936091499104,62.17958253017958,62.4278260905797,62.70634547974563,63.02982380869745,63.360916194132756,63.713386659805614,64.01487062517072,64.18441739096589,64.26502997581413,64.28950443777522,64.30151206706091,64.3694934098434,,,-1.0
38,7037.830078,82.72294906352681,71.50564850951658,67.5395720184619,65.91823537324402,65.11178666173423,64.66058385259443,64.41676532988969,64.3075011756892,64.31091921802837,64.35883823831546,64.46975813262671,64.64911333448299,64.85716833855565,65.10220384757494,65.31160569628798,65.40305940396946,65.41664393867086,65.38293090969604,65.34363879716773,65.36273280276744,,,-1.0
39,6983.180176000002,36.80240162895413,45.61050820358823,49.640473100480605,52.160777223274415,53.88026006506481,55.13187456146454,56.114180061973265,56.928628861320085,57.65264165761178,58.281650406427545,58.86891919895575,59.446507889135944,59.99096592721316,60.5244525953054,60.987863580574455,61.314628899224054,61.54337340313173,61.704592019320756,61.83880331768692,62.01480509422224,,,-1.0
40,6925.069823999998,16.87777155637513,28.91117722759422,36.08300893968392,40.83354417858629,44.16044534318474,46.61084055127717,48.51530561951651,50.0576938622768,51.369148398362476,52.48488749390241,53.47955529225972,54.40326900737068,55.244503343196484,56.035480153997305,56.72832802390011,57.26999899264346,57.69717382930942,58.0397274294304,58.33656505749748,58.66018958817713,,,-1.0
41,6877.740234000001,8.968435511537546,19.97585763690796,27.829099794226035,33.4402422012452,37.54134955166462,40.6419921006361,43.08444859476091,45.073053235491365,46.757366974461576,48.19062873252216,49.4566146105256,50.614488982504234,51.65943237994595,52.629163662427125,53.48311309055755,54.17728272530328,54.74657418588714,55.220061444196,55.635160740688235,56.06649229789299,,,-1.0
42,6918.919922,49.857709388096254,42.976491999123716,42.96442642133747,44.390633509047454,45.99308925523628,47.470196218534525,48.78514368857246,49.95124762720571,51.0093124271983,51.95301254390524,52.82489030034062,53.656597660345575,54.43032446557342,55.16959850621682,55.828244456020904,56.356075599645585,56.78262235877614,57.13268705933208,57.4401536153762,57.77223503308435,,,-1.0
43,6852.720215,20.398568042161116,25.383622993039918,29.640611605035076,33.361402481054206,36.47233515250746,39.046078835578705,41.203019824137165,43.03842310546144,44.64140783341377,46.04063956322364,47.297238656032704,48.45811271712621,49.5165425442466,50.504475371252354,51.38599406429082,52.12290587823632,52.7433693587526,53.2717099812962,53.74028776861002,54.21894215434172,,,-1.0
44,6945.850098000001,70.1022797676088,59.96617512737167,55.51631080956375,53.62383971018016,52.92351448973908,52.795062342493814,52.9578289240451,53.27285909056787,53.680092624885546,54.120366811295206,54.58975567698281,55.08939694297518,55.59046021567037,56.099808133580076,56.57144101594561,56.9557422393075,57.27094271801699,57.53333127092467,57.76853330127768,58.03183102068484,,,-1.0
45,6944.700195,69.03775264220742,59.4558104670159,55.18220809886131,53.3733600066427,52.721225132516146,52.62407170589587,52.8088477653434,53.14023267446275,53.56011745726011,54.01052362320961,54.48819928874627,54.994752997288224,55.501666410815766,56.016034428945375,56.49207890404122,56.880417407580296,57.19929717672482,57.46502637710049,57.703226013829266,57.969237790772546,,,-1.0
46,7000.890137,87.5356368528806,75.03167784751558,67.80559549897394,63.72352183022536,61.3777006687273,60.00812689941838,59.21619474916972,58.781379238249244,58.58566791554547,58.53420920862688,58.594408108951924,58.74659152999929,58.951966086075544,59.20543625550224,59.4566489555829,59.65093221177315,59.801187695553814,59.9194229597645,60.02759137258645,60.173291532130676,,,-1.0
47,7079.390137,95.33044980073501,86.16756167803817,78.88416228087583,73.85752114982184,70.44851888192429,68.10946666335084,66.48220659768292,65.33932559134477,64.54195797746533,63.97913366968297,63.59962097369115,63.36838216977013,63.24023093841142,63.199731304722754,63.1939055551611,63.164087680811484,63.11776416512509,63.06252141367364,63.01637257228844,63.01804813959324,,,-1.0
48,7085.160156,95.72359420269007,86.81587577434696,79.57305704320909,74.51172602945391,71.04827084454398,68.65399646735035,66.9764396486258,65.78941113373683,64.95361308273942,64.35754987731141,63.94906389587261,63.692288178207356,63.54172421775286,63.481325478391284,63.45800158969119,63.4128752462802,63.353076926422325,63.28590207065361,63.22909929703893,63.2208023288824,,,-1.0
49,7039.370117,40.972474409204764,55.725511297524264,59.15310841783875,59.693455565572826,59.54075061865745,59.28216466006043,59.07596944749667,58.954663101689455,58.92182334709707,58.95130795530128,59.04208323509159,59.19256361503265,59.379550338609135,59.60338957172583,59.82435517811412,59.996200062342275,60.12953418490127,60.23450630926159,60.33029967763056,60.45880876301606,6826.0326269,,-1.0
50,6878.890137,8.179503023987225,19.331401213398262,26.898044918449198,31.90065349742507,35.4161320107066,38.046369682346196,40.12036752452119,41.82343272508508,43.27338277527413,44.53033732837768,45.64973282916547,46.673282779276256,47.60925976113894,48.48222526076639,49.2762891540804,49.97042266488222,50.579338000015476,51.11678989565117,51.60261317293412,52.0851422434474,6834.64502924,,-1.0
51,6935.459961,41.30116013886576,40.03798614106797,41.81100592208561,43.49323234399218,44.865723660219,46.0013343378567,46.97470843246073,47.83473168774709,48.618119737084626,49.336039320668526,50.0101633958709,50.65848857364548,51.27569942964264,51.87370274136761,52.42999170958759,52.91721391586709,53.345066699698194,53.72323611543553,54.06818480777306,54.421653645373894,6844.50442378,,-1.0
52,6955.47998,53.239878392203046,47.228709723362655,46.92052369118849,47.45049955533581,48.091179178135064,48.71994148243996,49.32102187443868,49.895955723744756,50.45375888256382,50.98901728782989,51.512025145384634,52.03282116023554,52.541508715316944,53.045761868467224,53.5208694712894,53.93740043019359,54.30333855141408,54.62698432380352,54.92364645002989,55.232850210636705,6852.7322265,,-1.0
53,6896.560059,24.2311139476811,30.880513863996846,34.89634517218072,37.72998548606903,39.85648790691452,41.539246206803206,42.93149638307678,44.12346133236269,45.176101104412446,46.11790792182397,46.980426618755914,47.78890988140164,48.544415351916825,49.26267789012178,49.92667246999504,50.514752239157126,51.03674301551394,51.50241049737115,51.927530170391435,52.35346393547483,6859.31982416,,-1.0
54,6877.680176000002,17.95977571844435,26.47559527255192,31.452642963647538,34.86888165750461,37.39438245435065,39.36999886571726,40.986980239204456,42.35696526098088,43.55402715664453,44.615570393214654,45.57880295379501,46.473109807316256,47.30262349502872,48.08532087646078,48.80640581220629,49.44649981854249,50.015949096260236,50.524931275244754,50.989337134082646,51.4510145367433,6864.86022456,,-1.0
55,6820.279785,6.978090513199649,16.04076695003641,22.465583180369507,27.068208821774874,30.51670168871235,33.21716285747718,35.41366175817512,37.255431404332526,38.84268942726511,40.23245695350056,41.47484115364464,42.60906262248799,43.6469789766679,44.61218014039251,45.495822049588845,46.284677973646595,46.990405262778175,47.62422000536915,48.2022302858119,48.7674482860818,6870.27622066,,-1.0
56,6804.790039,5.246643881438798,13.83377395640332,20.371247494058384,25.168891242655505,28.801327595276145,31.65944270435218,33.98831993436403,35.94126236546673,37.62243672937694,39.09244035646696,40.40386136883748,41.597939465949345,42.68823843635971,43.69958151496407,44.62453821163677,45.451366860416975,46.192015650275955,46.85793130146249,47.46525000914319,48.05722354115809,6873.858623,,-1.0
57,6905.25,77.53852351785197,63.153081338437154,55.912444976816886,52.30189666782449,50.46955689365794,49.55789879469321,49.15625287317655,49.05350979751822,49.137025624890555,49.33452050522407,49.61001182541555,49.94379416848449,50.31142938705185,50.70651251370577,51.10268238978601,51.47197290594199,51.81410693073575,52.130838989801966,52.430513489326145,52.74386739414201,6877.887822220001,,-1.0
58,6876.169922,53.78270062272035,50.58206772548047,47.69597659448252,46.23583277056299,45.64428546799259,45.530805084320164,45.683606914967214,45.988028730607326,46.38317393441776,46.82719695474292,47.302544437686365,47.80164287457952,48.308330830119296,48.82200608424186,49.321134140885356,49.78207362545333,50.206294135386855,50.59686163216202,50.962844079284395,51.33603493312427,6881.22761714,,-1.0
59,6880.700195,57.810058959024445,52.77858592220883,49.245225336022926,47.42330014147579,46.598736909851745,46.32355857605386,46.35829810765763,46.57318140563013,46.89831513035472,47.28629401336736,47.71583339242265,48.176774742611514,48.65131845363191,49.13752355633505,49.613031156831525,50.05350047632802,50.45986365717958,50.83476045710849,51.18691504641194,51.5475846950191,6883.59582026,,-1.0
60,6740.589844,9.046908633112105,17.236673377482564,22.168196693108865,25.58089775060475,28.212898756859666,30.37320136729819,32.214562030885816,33.82356930372178,35.257567700644444,36.55025848257891,37.73179892027105,38.827559254504614,39.84553359710016,40.80203515391797,41.691258974067196,42.50428925733355,43.2478497939696,43.92893804697494,44.558454499666134,45.17084858703011,6883.87001948,,-1.0
61,6583.47998,3.128581140717701,8.082162821033338,12.166489587257585,15.54519134506484,18.4288000786363,20.94050775242877,23.159506179733892,25.141280708498698,26.929523565931973,28.55378841786187,30.04229310357421,31.42049919424314,32.69858942660617,33.894230863316416,35.00583462037755,36.02998161155407,36.97363422594665,37.843881410136106,38.65072041256668,39.42811500145289,6880.232216740001,,-1.0
62,6611.049805,21.2167036051109,19.35608645771764,20.553161943717505,22.2370316100907,23.980308695913077,25.666644086177197,27.25998695747836,28.751816523142224,30.146634607529066,31.448773527982638,32.669078507203345,33.82055616652037,34.90508493255751,35.93353837027498,36.89980825237325,37.79656616673268,38.62795473248671,39.39879700121975,40.11727860506555,40.81453663881928,6875.79121088,,-1.0
63,6517.0,9.33033791580797,11.892330707495557,14.32972874368642,16.62116728545208,18.755146610483877,20.733759440377487,22.565345250087475,24.26109542910153,25.835238137539875,27.298120330713232,28.6637795725158,29.947342012271832,31.15288689297746,32.292448153820935,33.36222125371037,34.357558982401656,35.28285844248454,36.14303578629305,36.94584434143297,37.72188624272702,6869.25380854,,-1.0
64,6477.399902,6.339492216662787,9.56329115514242,12.247715139501217,14.671095051478842,16.895094042316053,18.94515168675165,20.838426004806045,22.58979699398512,24.21506783796728,25.725555554715257,27.13563327331425,28.460601072558024,29.70495225867188,30.880815173925424,31.98502206178934,33.013734076020675,33.971319266128766,34.86262556471638,35.6951582588051,36.49916747823615,6861.12380854,,-1.0
65,6526.100098,47.62965069389616,33.56460902776386,29.131569370870398,27.709255901494267,27.505361635735632,27.872439479866408,28.526243269450525,29.32564706966232,30.196654183248047,31.095278919402524,31.999342466223418,32.89877215984832,33.781116227028996,34.64521616867392,35.47889242539463,36.270769250145726,37.019774011296995,37.72643286942064,38.39482859371588,39.05027449713733,6854.6452148,,-1.0
66,6555.899902,65.98254476401986,46.577854522308634,38.74687027433905,35.27395947553494,33.71908761524461,33.130191577519334,33.071656313543905,33.31981415448514,33.75172513436564,34.29271173845821,34.900052409521,35.54929311866019,36.218311405057804,36.898334575214726,37.572007087554724,38.22362749589302,38.84895752931568,39.4460040018196,40.01684578651826,40.58392091686609,6850.648212839999,,-1.0
67,6609.200195,84.90540413244521,64.98114601109467,53.721191847992245,47.54593708622672,44.01801383576064,41.958905302450304,40.77124434301799,40.12835840998212,39.84075481278694,39.78978472375593,39.902178879392,40.13152699685587,40.440706461053445,40.80892449389918,41.2106132313029,41.62314931521879,42.03713633984583,42.44644992684247,42.84985634359634,43.265002438476444,6848.902617139999,,-1.0
68,6563.799805,43.593917654166766,45.12126340621651,42.04708869886195,39.55990954631639,37.98508976783526,37.09228245288359,36.66511694423321,36.55192437456585,36.65242183467198,36.897521436157454,37.24305897004767,37.6607656132649,38.12548319245079,38.62440241496506,39.138023797295126,39.64853838007934,40.149275036349245,40.63608574927832,41.10900287102,41.58666452367691,6846.964814419999,,-1.0
69,6540.049805,28.888115327834758,36.39341150651404,36.51275593838741,35.64493240173313,34.975887142897136,34.64020167072233,34.58285539486475,34.73027973705587,35.023295934844526,35.41614890938416,35.87857303406592,36.3910517420999,36.93426233717255,37.499300887945964,38.06966767658599,38.629938577851085,39.1747985871765,39.70108475296835,40.209460713909095,40.719036647073196,6844.644208959999,,-1.0
70,6391.700195,5.540272704755729,12.940606320548689,17.4185234467747,20.10779113345487,21.944926247352175,23.37791504289393,24.606910579388412,25.722129034745418,26.766321389348906,27.758733334475355,28.71085119498084,29.63102649997522,30.519728799294317,31.381566963542447,32.21129662402743,33.00289612416861,33.75612914455003,34.47153060906487,35.15198686712197,35.817951511991296,6837.6634081799975,,-1.0
71,6451.899902,42.95710777230345,37.46889946015439,35.63139400801011,34.573643713714134,33.931413611362146,33.59856240809005,33.50292805536014,33.58617990491083,33.80299975565585,34.11721582880949,34.503296636754364,34.94370020767584,35.421114172575564,35.92639802463526,36.44466895393964,36.961988083545265,37.472253311787505,37.971335134394266,38.4584103055887,38.948965767816155,6830.224208959998,,-1.0
72,6587.160156,79.48116087127204,67.92540063052083,61.24028921027554,56.62936352282292,53.276895498941954,50.80139134737137,48.96588218084431,47.60738357523373,46.61006339959019,45.888552601395155,45.381197130823296,45.04303159006858,44.83708413732953,44.73778510345727,44.71861359378907,44.75550256572266,44.8345166493263,44.94509087072133,45.08111953667065,45.25011548078599,6825.705615199998,,-1.0
73,6679.870117,89.07256106344545,78.62779135370718,71.57524120080447,66.34869901616018,62.34547318603553,59.24464857728453,56.82954246135191,54.94243665005213,53.466392712936106,52.31256915419825,51.414771259991674,50.723233487003114,50.19714409198313,49.806862345343376,49.523011666552854,49.31864663564276,49.17737298221475,49.08646834698585,49.03794170504204,49.03574372059175,6823.1798144199975,,-1.0
74,6658.600098,73.34172453166364,70.52900307992056,66.17742587569212,62.34211891717016,59.18299767980503,56.642753235297626,54.62270298076738,53.02633397059753,51.77157644811528,50.79084102262886,50.03150407225172,49.45284693168322,49.02028510376314,48.70858793672464,48.49168200266344,48.34522903653762,48.25456466534897,48.2082694564148,48.1992867020266,48.2323581458951,6819.682216779998,,-1.0
75,6703.350098,84.7066360658416,77.7587058592521,72.08328870183142,67.50295909440132,63.816782246133386,60.86179260160334,58.49781822216632,56.608100001318654,55.09880255255379,53.894684853767735,52.937574883739146,52.18247407406365,51.591716532477705,51.13736124975712,50.79145449732225,50.52796844161358,50.33082527279997,50.18740931098237,50.08964163016333,50.04054543508667,6818.8112206999995,,-1.0
76,6660.200195,46.487204736367644,57.39427649712808,58.86787959811789,57.9334299580244,56.40714598215556,54.85675702182823,53.46623845874979,52.28349289283645,51.30655745470561,50.51516381773686,49.88573572056521,49.39604680491855,49.02394000299087,48.75236331297893,48.561406198716725,48.43128362033325,48.35012926350684,48.30849302092493,48.30058859239526,48.33135640556279,6816.554023419999,,-1.0
77,6833.600098000001,88.43296055800455,83.47745351921195,79.2505331941823,75.42997727199744,72.05411278378877,69.13450939922315,66.64308623314362,64.53290501319196,62.753030670198115,61.25478579919938,59.99592748307596,58.94079926160948,58.05795074979919,57.32238768973525,56.70883608410513,56.19277261847798,55.75825921496267,55.39238288653253,55.08635647787607,54.839866783685345,6816.110029279999,,-1.0
78,6812.700195,74.3787983719732,75.15869609093377,73.40480932422585,70.9819387154648,68.49804756768317,66.1907221467347,64.14119856162772,62.36212676400068,60.83777203587641,59.541519480263275,58.445563865501626,57.52406843154743,56.75244432765814,56.110640326742676,55.577083638012894,55.130166318140496,54.75597730504344,54.44315087654187,54.18404467762393,53.97933524418135,6816.233232399999,,-1.0
79,6792.299805,56.76677621936932,65.58885404058748,66.97522060714002,66.21760424381131,64.7547201232047,63.12956704352087,61.56298708897784,60.14061393870607,58.88848933973133,57.805553149506714,56.880409168141945,56.09820927738435,55.44195134354928,54.89698948123255,54.44575787102788,54.069766708053436,53.75727576250823,53.498568617026606,53.2872226469356,53.12495252672566,6814.91703124,,-1.0
80,6738.899901999999,25.346498123079986,43.727621458848034,51.29438393936058,54.29375951929944,55.26761722924681,55.31697059784641,54.95481749128825,54.43073825900912,53.868572929254555,53.32865990912964,52.83970842511031,52.414046360753105,52.05360626906946,51.75730903761996,51.517703468022425,51.324191706049994,51.17055303790845,51.05127423480528,50.963048637730225,50.91022044043759,6810.46243162,,-1.0
81,6783.0,61.000312641318075,60.17216026596258,61.27732035028166,61.458223117022314,60.93896477103938,60.07721535083148,59.09854585792671,58.12451196676318,57.21523455827337,56.39641803751023,55.67642781583019,55.05483705235531,54.52534362719307,54.08106764224887,53.710630444393615,53.40048287989199,53.14214788285564,52.92835769949031,52.75440646407227,52.62291289167763,6805.6736328,,-1.0
82,6962.0,92.00339585577356,85.66945001657,81.64153892617362,78.53186104107726,75.85144965913977,73.46412540868329,71.33193382769127,69.43704069247798,67.76263469644233,66.28968655556781,64.99877338259932,63.87111616103436,62.888230092592536,62.03405663923458,61.291069475522555,60.6408869533542,60.071000951096664,59.57085415763345,59.13295659989012,58.755664660701626,6805.134433579999,,-1.0
83,7009.0,94.35851170251036,88.55516211237133,84.49603077792909,81.25699795603362,78.44439071063498,75.93596140020229,73.69303961370728,71.69569448055282,69.92562789210385,68.36293491052761,66.98761730311004,65.78045720052486,64.72270414177166,63.79797900116315,62.988617058970355,62.27609059817798,61.64766510592751,61.09255950040681,60.603048561723284,60.176869109344686,6803.965234359999,,-1.0
84,6976.5,67.04897561643372,73.25476265727286,73.90174961208201,73.22291254136721,72.02692981528503,70.62836727268197,69.1896878808776,67.79798831235719,66.49759826880424,65.30779067071552,64.23428642381135,63.27543426569395,62.42482376205317,61.67501201935923,61.015005563658974,60.431481994387624,59.91546216647411,59.459054027711424,59.05671747867069,58.70806190309762,6803.092636699999,,-1.0
85,7071.200195,87.73537707718398,84.76206878948106,82.45054694112626,80.31277369613949,78.24893781580973,76.26745471790284,74.3994525907915,72.66873732635923,71.08672892186337,69.65454303491747,68.36721060385355,67.21638720638421,66.19142640367987,65.2818273923233,64.47466979804673,63.75520614846718,63.11320921888407,62.539767776744725,62.02845336234216,61.577381817828744,6805.969042939999,,-1.0
